DATAFLOW,LAST UPDATE,freq,tra_infr,rep_airp,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,ABERDEEN/DYCE airport,2013,20,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,ABERDEEN/DYCE airport,2014,20,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,ABERDEEN/DYCE airport,2015,20,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,ABERDEEN/DYCE airport,2016,20,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,GLASGOW airport,2010,51,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,GLASGOW airport,2011,51,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,GLASGOW airport,2012,51,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,GLASGOW airport,2013,51,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,GLASGOW airport,2014,51,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,GLASGOW airport,2015,51,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,GLASGOW airport,2016,51,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,EDINBURGH airport,2010,46,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,EDINBURGH airport,2011,46,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,EDINBURGH airport,2012,46,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,EDINBURGH airport,2013,46,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,EDINBURGH airport,2014,46,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,EDINBURGH airport,2015,46,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,EDINBURGH airport,2016,46,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,PRESTWICK airport,2010,18,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,PRESTWICK airport,2011,18,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,PRESTWICK airport,2012,18,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,PRESTWICK airport,2013,18,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,PRESTWICK airport,2014,18,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,PRESTWICK airport,2015,18,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - conventional desks,PRESTWICK airport,2016,18,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,WIEN-SCHWECHAT airport,2017,24,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,WIEN-SCHWECHAT airport,2018,30,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,WIEN-SCHWECHAT airport,2019,36,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,WIEN-SCHWECHAT airport,2020,36,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,WIEN-SCHWECHAT airport,2021,36,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,WIEN-SCHWECHAT airport,2022,36,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,WIEN-SCHWECHAT airport,2023,36,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,SARAJEVO airport,2019,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,SARAJEVO airport,2020,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,SARAJEVO airport,2021,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,BURGAS airport,2021,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,BURGAS airport,2022,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,BURGAS airport,2023,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,GORNA ORYAHOVITSA airport,2021,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,GORNA ORYAHOVITSA airport,2022,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,GORNA ORYAHOVITSA airport,2023,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PLOVDIV airport,2021,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PLOVDIV airport,2022,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PLOVDIV airport,2023,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,SOFIA airport,2007,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,SOFIA airport,2008,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,SOFIA airport,2009,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,SOFIA airport,2010,4,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,SOFIA airport,2011,4,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,SOFIA airport,2012,4,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,SOFIA airport,2013,4,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,SOFIA airport,2014,10,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,SOFIA airport,2021,10,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,SOFIA airport,2022,10,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,SOFIA airport,2023,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,VARNA airport,2021,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,VARNA airport,2022,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,VARNA airport,2023,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,GENEVA airport,2021,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,GENEVA airport,2022,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,GENEVA airport,2023,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,ZURICH airport,2021,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,ZURICH airport,2022,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,ZURICH airport,2023,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LARNAKA/INTL airport,2009,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LARNAKA/INTL airport,2010,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LARNAKA/INTL airport,2011,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LARNAKA/INTL airport,2012,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LARNAKA/INTL airport,2013,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LARNAKA/INTL airport,2014,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LARNAKA/INTL airport,2015,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LARNAKA/INTL airport,2016,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LARNAKA/INTL airport,2017,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LARNAKA/INTL airport,2018,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LARNAKA/INTL airport,2019,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LARNAKA/INTL airport,2020,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LARNAKA/INTL airport,2021,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LARNAKA/INTL airport,2022,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LARNAKA/INTL airport,2023,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PAFOS/INTL airport,2008,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PAFOS/INTL airport,2009,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PAFOS/INTL airport,2010,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PAFOS/INTL airport,2011,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PAFOS/INTL airport,2012,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PAFOS/INTL airport,2013,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PAFOS/INTL airport,2014,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PAFOS/INTL airport,2015,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PAFOS/INTL airport,2016,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PAFOS/INTL airport,2017,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PAFOS/INTL airport,2018,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PAFOS/INTL airport,2019,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PAFOS/INTL airport,2020,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PAFOS/INTL airport,2021,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PAFOS/INTL airport,2022,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PAFOS/INTL airport,2023,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PRAHA/RUZYNE airport,2003,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PRAHA/RUZYNE airport,2004,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PRAHA/RUZYNE airport,2005,1,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PRAHA/RUZYNE airport,2006,7,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PRAHA/RUZYNE airport,2007,7,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PRAHA/RUZYNE airport,2008,7,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PRAHA/RUZYNE airport,2009,25,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PRAHA/RUZYNE airport,2010,28,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PRAHA/RUZYNE airport,2011,25,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PRAHA/RUZYNE airport,2012,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PRAHA/RUZYNE airport,2013,29,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PRAHA/RUZYNE airport,2014,29,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PRAHA/RUZYNE airport,2015,29,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PRAHA/RUZYNE airport,2016,29,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PRAHA/RUZYNE airport,2017,29,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PRAHA/RUZYNE airport,2018,29,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PRAHA/RUZYNE airport,2019,30,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PRAHA/RUZYNE airport,2020,29,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PRAHA/RUZYNE airport,2021,29,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PRAHA/RUZYNE airport,2022,44,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,PRAHA/RUZYNE airport,2023,44,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,BERLIN-BRANDENBURG airport,2012,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,BERLIN-BRANDENBURG airport,2013,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,BERLIN-BRANDENBURG airport,2014,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,BERLIN-BRANDENBURG airport,2015,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,BERLIN-BRANDENBURG airport,2016,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,BERLIN-BRANDENBURG airport,2021,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,BERLIN-BRANDENBURG airport,2022,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,BERLIN-BRANDENBURG airport,2023,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,DRESDEN airport,2012,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,DRESDEN airport,2013,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,DRESDEN airport,2014,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,DRESDEN airport,2015,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,DRESDEN airport,2016,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,DRESDEN airport,2021,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,DRESDEN airport,2022,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,DRESDEN airport,2023,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,NUERNBERG airport,2012,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,NUERNBERG airport,2013,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,NUERNBERG airport,2014,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,NUERNBERG airport,2015,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,NUERNBERG airport,2016,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,NUERNBERG airport,2021,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,NUERNBERG airport,2022,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,NUERNBERG airport,2023,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LEIPZIG/HALLE airport,2012,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LEIPZIG/HALLE airport,2013,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LEIPZIG/HALLE airport,2014,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LEIPZIG/HALLE airport,2015,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LEIPZIG/HALLE airport,2016,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LEIPZIG/HALLE airport,2021,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LEIPZIG/HALLE airport,2022,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LEIPZIG/HALLE airport,2023,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,STUTTGART airport,2012,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,STUTTGART airport,2013,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,STUTTGART airport,2014,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,STUTTGART airport,2015,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,STUTTGART airport,2016,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,STUTTGART airport,2021,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,STUTTGART airport,2022,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,STUTTGART airport,2023,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,BERLIN-TEGEL airport,2012,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,BERLIN-TEGEL airport,2013,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,BERLIN-TEGEL airport,2014,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,BERLIN-TEGEL airport,2015,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,BERLIN-TEGEL airport,2016,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,BILLUND airport,2018,14,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,BILLUND airport,2019,14,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,BILLUND airport,2020,14,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,BILLUND airport,2021,14,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,BILLUND airport,2022,14,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,BILLUND airport,2023,14,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,KOBENHAVN/KASTRUP airport,2018,42,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,KOBENHAVN/KASTRUP airport,2019,65,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,KOBENHAVN/KASTRUP airport,2020,65,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,KOBENHAVN/KASTRUP airport,2021,65,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,KOBENHAVN/KASTRUP airport,2022,65,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,KOBENHAVN/KASTRUP airport,2023,65,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LENNART MERI TALLINN airport,2003,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LENNART MERI TALLINN airport,2004,3,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LENNART MERI TALLINN airport,2005,3,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LENNART MERI TALLINN airport,2006,3,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LENNART MERI TALLINN airport,2007,3,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LENNART MERI TALLINN airport,2008,6,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LENNART MERI TALLINN airport,2009,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LENNART MERI TALLINN airport,2010,8,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities - self service kiosks,LENNART MERI TALLINN airport,2011,8,,
